,Unnamed: 0,address,price_per_month,price_per_week,let_available_date,deposit,min_tenancy,furnish_type,let_type,house_type,bedrooms,bathrooms,description,dimensions_sq_m
315,https://housinganywhere.com/room/ut1424173/gb/London/philbeach-gardens?categories=studio-for-rent%2Capartment-for-rent&page=14,"Philbeach Gardens, London",3225,806,now,3225,GBP 200,Space for 3 people,Long term,Apartment,1,1,"Studio Living at its Finest: enriched in champagne & raven accents with curated bathing complementaries, indulge in the sophistication of our tastefully designed studio flat in central Earl’s Court. We proudly invite you into an exclusive living experience, boasting a serene garden view & hotel-standard service. 

Closest Tube Station: Earl’s Court, 3mins walk
Closest Shops: Tesco’s Grocery Superstore - free parking (5mins walk), high-street has with bars, restaurants & cafe’s (5mins walk)

The ...",37.0
316,https://housinganywhere.com/room/ut1489296/gb/London/warwick-gardens?categories=studio-for-rent%2Capartment-for-rent&page=14,"Warwick Gardens, London",4588,1147,now,27528,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Experience the charm of Kensington from our immaculate flat, refurbished in November 2023. Nestled just off the prestigious High Street Kensington, this cosy abode sits on Warwick Gardens, a tranquil tree-lined street renowned for its proximity to numerous gastro-pubs and Michelin starred restaurants.

Spread over 2.5 floors and covering 800 ...",73.0
317,https://housinganywhere.com/room/ut1458541/gb/London/clephane-road?categories=studio-for-rent%2Capartment-for-rent&page=14,"Clephane Road, London",3960,990,now,1000,1 month,Furnished,Long term,Apartment,2,2,"Just 20-minutes away from Islington High Street! This lovely home is perfectly equipped with everything you need for a comfortable stay. You'll find that here, you'll be surrounded by plenty of shops and entertainment.

The space
Welcome to my home!

Situated in Angel North London, the home is located by a busy street that offers a variety of local eateries and grocery stores (i.e. Sainsbury and Tesco Express).

Ideal for small families with young children, or a small group of friends visiting L...",60.0
318,https://housinganywhere.com/room/ut1459629/gb/London/harpley-square?categories=studio-for-rent%2Capartment-for-rent&page=14,"Harpley Square, London",3855,964,now,1000,1 month,Furnished,Long term,Apartment,1,2,"This 1-bedroom apartment in Bethnal Green is the perfect urban retreat. This apartment is in a vibrant and trendy neighbourhood and offers a comfortable and lovely living space. Its prime location gives you easy access to many amenities, including shops, restaurants, and public transportation.

The space
Welcome!

The apartment is located on the fourth floor with a lift.

The living room is tastefully furnished and well-kept, with a sitting area, a TV to watch all your favourite shows and a dini...",56.0
319,https://housinganywhere.com/room/ut1457713/gb/London/callendar-road?categories=studio-for-rent%2Capartment-for-rent&page=14,"Callendar Road, London",3950,988,now,250,1 month,Furnished,Long term,House,2,1,"Experience a delightful getaway at our 2-bedroom house or borders of Bromley and Lewisham. Nestled in a vibrant neighborhood, the cozy garden provides a tranquil retreat. Unwind indoors in the utmost comfort in the well-appointed bedrooms and a bright living room. Indulge in culinary endeavors in the equipped kitchen or venture out to explore the nearby cafes and lively markets. Seamless transport links offer easy access to the heart of London. Immerse yourself in the local charm, book now for a...",80.0
320,https://housinganywhere.com/room/ut1399944/gb/Epsom/church-street?categories=studio-for-rent%2Capartment-for-rent&page=14,"Church Street, London",4654,1164,now,4654,GBP 0,Furnished,Long term,Apartment,2,1,"💢💢💢

Welcome home to bright apartments, located in Epsom, Surrey. These bright and airy one- and two-bedroom apartments offer open-plan living. The apartments are well presented, with contemporary designs and comfortable furnishings. A fully equipped kitchen, separate sleeping space, and unlimited high-speed Wi-Fi access make these apartments a perfect home from home – whether you’re staying for business or leisure. On-site parking is available, subject to availability at the time of booking....",45.0
321,https://housinganywhere.com/room/ut1399754/gb/Kingston%20upon%20Thames/sopwith-way?categories=studio-for-rent%2Capartment-for-rent&page=14,"Sopwith Way, London",4654,1164,now,4654,GBP 0,Furnished,Long term,Apartment,2,2,"💢💢💢

Welcome home to cosy apartments, located in Kingston, Surrey. A comfortable, beautiful, and modern development, offering a selection of one- and two-bedroom apartments. With a fully equipped kitchen, unlimited high-speed Wi-Fi, and a Smart TV included as standard, this is the ideal location to work or relax and unwind.

Situated in the heart of Kingston upon Thames, Surrey - a bustling market town. A few minutes walk from the apartment is Kingston station, with easy access to London Wate...",45.0
322,https://housinganywhere.com/room/ut1399358/gb/Sutton/sutton-court-road?categories=studio-for-rent%2Capartment-for-rent&page=14,"Sutton Court Road, London",4654,1164,now,4654,GBP 0,Furnished,Long term,Apartment,2,1,"💢💢💢

Welcome home to nice apartments, located in Sutton, London. A smart development with a selection of one- and two-bedroom apartments, completed in 2015. This exceptional property benefits from open-plan living areas, with a fully equipped kitchen and unlimited high-speed Wi-Fi, making this the ideal location to work or relax and unwind. Parking is subject to availability at the time of booking.

Situated in the heart of Sutton, London, these apartments are perfectly located just a five-mi...",45.0
323,https://housinganywhere.com/room/ut1399240/gb/Croydon/wandle-road?categories=studio-for-rent%2Capartment-for-rent&page=14,"Wandle Road, London",4654,1164,now,4654,GBP 0,Furnished,Long term,Apartment,2,1,"💢💢💢

Welcome home to amazing properties, located in Croydon, London. A development of stylish and spacious one- and two-bedroom apartments, finished to an exceptional standard, with contemporary bathrooms and a fully equipped kitchen accompanying the apartments’ scenic private balconies. Each apartment offers unlimited high-speed Wi-Fi and a Smart TV, making them the ideal place from which to work or relax and unwind.

Situated in Croydon, London – a town at the southern tip of London and an ...",45.0
324,https://housinganywhere.com/room/ut1470140/gb/London/edith-grove?categories=studio-for-rent%2Capartment-for-rent&page=14,"Edith Grove, London",4641,1160,now,27846,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two bedroom is situated in the idyllic area of Chelsea South West London.  The property is also just  0.6 miles from Fulham Broadway Underground Station making this property the perfect location for your stay in London.

This beautiful South West London flat can comfortably accommodate up to four people. The smoke-free property features ...",60.0
325,https://housinganywhere.com/room/ut1469994/gb/London/portal-way?categories=studio-for-rent%2Capartment-for-rent&page=14,"Portal Way, London",4113,1028,now,24678,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This two-bedroom apartment is situated in the idyllic area of North Acton. The property is also just 250 metres from North Acton Underground Station, making this property the perfect location for your stay in London.

Located on the 36th floor, this beautiful London flat can comfortably accommodate up to four people. The smoke-free p...",71.0
326,https://housinganywhere.com/room/ut1464287/gb/London/gatliff-road?categories=studio-for-rent%2Capartment-for-rent&page=14,"Gatliff Road, London",4612,1153,now,100,1 month,Furnished,Long term,Apartment,1,2,"Situated in the affluent area of Chelsea, SW London, this spacious and bright one bedroom apartment is in the perfect location, within walking distance of Battersea Park, Battersea Power Station, Buckingham Palace, Tate Britain and some of London's most iconic landmarks. The apartment is fully equipped for up to 3 guests, featuring a comfortable double bedroom, kitchen, living space with double sofa bed and a modern bathroom.

The Space:
This smart 1 bedroom apartment has been finished to a high...",47.0
327,https://housinganywhere.com/room/ut1470141/gb/London/portal-way?categories=studio-for-rent%2Capartment-for-rent&page=14,"Portal Way, London",4683,1171,now,28098,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two-bedroom apartment is situated in the idyllic area of North Acton. The property is also just 250 metres from North Acton Underground Station, making this property the perfect location for your stay in London. 

Located on the 43rd floor, this beautiful London flat can comfortably accommodate up to four people. The smoke-free property ...",71.0
328,https://housinganywhere.com/room/ut1458481/gb/London/comeragh-road?categories=studio-for-rent%2Capartment-for-rent&page=14,"Comeragh Road, London",4092,1023,now,1000,1 month,Furnished,Long term,Apartment,2,2,"Stunning 2 bedroom home in the heart of West Kensington! This amazing home comes equipped with 2 bedrooms with storage space.

Welcome to our home! This newly designed home is located on the 1st floor via stairs of a beautiful 2 floor building in the heart of West Kensington.Featuring 2 double bedrooms, spacious living and dining area and modern kitchen with the essentials. Appliances for your use include a hob, oven, dishwasher, fridge, washing machine, and smart TV. The home is equipped with U...",70.0
329,https://housinganywhere.com/room/ut1440978/gb/London/singapore-road?categories=studio-for-rent%2Capartment-for-rent&page=14,"Singapore Road, London",4950,1238,now,500,1 month,Furnished,Long term,Apartment,1,2,"A luxury, fully furnished one bedroom apartment  which sleeps up to 2, with large bathroom, spacious open plan kitchen lounge and balcony. The flat is in a great location with excellent choice of amenities just 15 minutes from central London.

Ideally located within a few minutes walk from the buzzing Ealing Broadway High Street with newly improved shopping centre, wide choice of bars, restaurants and cosy gastro pubs. Ideal for couples and or business travellers.

Staying at our Executive ☆ Apa...",52.0
330,https://housinganywhere.com/room/ut1470735/gb/London/mount-pleasant?categories=studio-for-rent%2Capartment-for-rent&page=14,"Mount Pleasant, London",4799,1200,now,28794,3 months,Furnished,Long term,Apartment,1,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This stunning 1-bedroom flat is nestled on the 5th floor of a sleek and modern building in the heart of Clerkenwell. With an elevator to whisk you to your home away from home, this beautifully refurbished apartment promises both comfort and style. 

The bedroom features a sumptuous king bed, while a double sofa bed in the living area provides...",56.0
331,https://housinganywhere.com/room/ut1256664/gb/London/voss-street?categories=studio-for-rent%2Capartment-for-rent&page=14,"Voss Street, London",3400,850,now,3937,1 month,Furnished,Long term,Apartment,1,1,"✔ Self-check-in 24/7
✔ FREE WiFi Broadband & laptop friendly spaces
✔ Professional Cleaning & Hygiene Operational Guidelines
✔ Fully-equipped kitchen and cooking basics provided
✔ Living room & dining area
✔ Paid parking off premises (available on request)

This One-Bedroom Serviced Apartment is located in the nearby area to the creative and vibrant Shoreditch London. From here, you can easily reach any central location from Bethnal Green Underground and Shoreditch High Street Overground station...",60.0
332,https://housinganywhere.com/room/ut1470092/gb/London/chilworth-street?categories=studio-for-rent%2Capartment-for-rent&page=14,"Chilworth Street, London",4746,1186,now,28476,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two bedroom is situated in the idyllic area of Paddington, Central London.  The property is also just  0.1 miles from Paddington Underground Station the Station is a 3-minute walk down Chilworth Street from the Eastbourne Terrace Exit of the station making this property the perfect location for your stay in London.

Located on the second...",92.0
333,https://housinganywhere.com/room/ut1469918/gb/London/bury-walk?categories=studio-for-rent%2Capartment-for-rent&page=14,"Bury Walk, London",3776,944,now,22656,3 months,Furnished,Long term,Apartment,1,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Property
This one-bedroom house situated in Chelsea is located on the lower ground floor. The apartment is just a five-minute walk to South Kensington Tube Station with access to Piccadilly and Circle and District Lines, which will provide you with easy access to London's iconic landmarks and Heathrow Airport. 

Welcome to your second home - ...",39.0
334,https://housinganywhere.com/room/ut1482632/gb/London/drysdale-street?categories=studio-for-rent%2Capartment-for-rent&page=14,"Drysdale Street, London",4746,1186,now,28476,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Welcome to your urban oasis in the heart of Shoreditch! This 2-bedroom, 2-bathroom flat, situated on the 4th floor, is a stylish retreat with modern comforts and vibrant aesthetics.

As you enter the bright and spacious open-plan living room and kitchen, you'll be greeted by a contemporary design that seamlessly blends style and functionality...",82.0
335,https://housinganywhere.com/room/ut1458580/gb/London/albion-court?categories=studio-for-rent%2Capartment-for-rent&page=14,"Albion Court, London",3630,908,now,1000,1 month,Furnished,Long term,Apartment,1,2,"Recently renovated, this property is situated in the historical point of the city, ideal for guests who wish to explore the central city's attractions! The studio can sleep up to 2 people comfortably. There are plenty of restaurants and shops within a short walking distance. Guests can explore the city during the day and retreat to and relax in a quiet home at the end of the day.

The space
Welcome to my home!

Modern furnished and tastefully decorated, this lovely studio is close to various top...",38.0
336,https://housinganywhere.com/room/ut1477885/gb/London/askew-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"Askew Road, London",4750,1188,now,4750,GBP 150,Furnished,Long term,Apartment,2,1,"This well-equipped 2-Bed apartment boasts two beautifully designed bedrooms and a dedicated workspace.

INCLUDED:
- Free Wi-Fi
- Iron/Ironing Board
- 50"" TV with streaming services
- Hair Dryer
- Fresh Linen & Towels
- Shampoo/Conditioner
- Dishwasher/Microwave

LINKS:
- 19 min walk to Shepherd's Bush Market Station (Hammersmith & City, Circle Line)
- 19 min walk to East Acton Station (Central Line) [3 stops to the Elizabeth Line, which from then 21 mins to Heathrow]

PAID PARKING NEARBY

Chic 2...",52.0
337,https://housinganywhere.com/room/ut1399297/gb/London/stanley-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"Stanley Road, London",4533,1133,now,4533,GBP 0,Furnished,Long term,Apartment,1,1,"💢💢💢

Welcome home to fashionable apartments, located in Wimbledon, Southwest London. These one-bedroom apartments benefit from a spacious master bedroom, luxurious bathroom, and contemporary, open-plan kitchen-diner. Designed in a minimalist white, these apartments are bright and refreshing, each featuring a private balcony overlooking the town center. Unlimited high-speed Wi-Fi, Smart TV, and a fully equipped kitchen makes this the ideal place to work or relax and unwind. Secure parking can ...",45.0
338,https://housinganywhere.com/room/ut1399293/gb/Esher/ember-lane?categories=studio-for-rent%2Capartment-for-rent&page=15,"Ember Lane, London",4533,1133,now,4533,GBP 0,Furnished,Long term,Apartment,1,1,"💢💢💢

Welcome home to spacious apartments, located in Esher, Surrey. A picturesque new development of one- and two-bedroom apartments offering a bright, generously sized living space and furnished to an exceptional standard. Each of the apartments’ tall ceilings allows for great light distribution throughout the day, while the contemporary kitchen is fully equipped to accommodate meals for every occasion. Unlimited high-speed Wi-Fi and a Smart TV make this the ideal location to work or to rela...",45.0
339,https://housinganywhere.com/room/ut1399291/gb/Leatherhead/leret-way?categories=studio-for-rent%2Capartment-for-rent&page=15,"Leret Way, London",4533,1133,now,4533,GBP 0,Furnished,Long term,Apartment,1,1,"💢💢💢

Welcome home to great apartments, located in Leatherhead, Surrey. A gated, modern development of two-bedroom apartments contemporarily designed and spacious, feature unlimited high-speed Wi-Fi access, Smart TV, and a fully equipped kitchen. This means that the apartments are the perfect place for work or to relax and unwind.

Nestled in the heart of the bustling town of Leatherhead, the mainline train station is just a nine-minute walk from your doorstep and provides direct trains into L...",45.0
340,https://housinganywhere.com/room/ut1458632/gb/London/copperfield-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"Copperfield Road, London",3663,916,now,1000,1 month,Furnished,Long term,Apartment,1,2,"Experience the tranquil and picturesque setting of our 50 sqm apartment, boasting a full-width balcony that overlooks a serene canal. It is ideal for couples and fully furnished with all the amenities for a pleasant stay. With plenty of restaurants and shops nearby and easy access to the Mile End train station (an 8-minute walk away), guests can easily travel and explore the city!

The space
Welcome to my home!

Modern and beautifully located one-bedroom apartment directly on London's Regents Ca...",50.0
341,https://housinganywhere.com/room/ut1399264/gb/London/ealing-green?categories=studio-for-rent%2Capartment-for-rent&page=15,"Ealing Green, London",4806,1202,now,4806,GBP 0,Furnished,Long term,Apartment,1,2,"💢💢💢

Welcome home to shiny apartments, located in London, England. With a selection of studio, one-, two- and three-bedroom modern apartments to choose from. Each of these spacious apartments features bespoke designs, with luxurious bathrooms, contemporary fully equipped kitchens, unlimited high-speed Wi-Fi, and Sonos surround sound speakers in the living room. A perfect location to work or relax and unwind.

Situated close to the iconic production house of Ealing Film Studios. Ealing Broadwa...",45.0
342,https://housinganywhere.com/room/ut1399243/gb/London/dyers-lane?categories=studio-for-rent%2Capartment-for-rent&page=15,"Dyers Lane, London",4806,1202,now,4806,GBP 0,Furnished,Long term,Apartment,1,2,"💢💢💢

Welcome home to perfect apartments, located in London, England. Set in a stately Victorian-era building, these spacious one-bedroom apartments offer a modern and comfortable living space. With a fully equipped kitchen, unlimited high-speed Wi-Fi, and a Smart TV included as standard, this is the ideal location to work or relax and unwind.

Situated in the heart of the City of London, you’ll find excellent transport links on your doorstep and Chancery Lane Underground Station just a few mi...",45.0
343,https://housinganywhere.com/room/ut1469925/gb/London/st-helens-gardens?categories=studio-for-rent%2Capartment-for-rent&page=15,"St Helens Gardens, London",4860,1215,now,29160,3 months,Furnished,Long term,Apartment,1,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

# __Apartment__
This 1 bedroom apartment is situated in the idyllic area of Notting Hill just 5 minutes walk from the local cafes and restaurants. The property is also just 350 meters from Latimer Road Station, making this property the perfect location for your stay in London.

Located on the first floor, this beautiful Central London flat ca...",54.0
344,https://housinganywhere.com/room/ut1459610/gb/London/holland-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"Holland Road, London",3663,916,now,1000,1 month,Furnished,Long term,Apartment,2,2,"This modern two-bedroom apartment in Kensington is perfect for couples and friends looking to stay in the city centre. It has everything you need for a pleasant stay. The property is close to attractions like Kensington Palace and the Design Museum, good restaurants and shops, and the Kensington station is just 4 minutes away, so guests can easily travel and explore the city!

The space
Welcome to my home!

We are located on the lower ground via stairs.

Modernly furnished, this spacious apartme...",54.0
345,https://housinganywhere.com/room/ut1470105/gb/London/old-castle-street?categories=studio-for-rent%2Capartment-for-rent&page=15,"Old Castle Street, London",4282,1070,now,25692,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two-bedroom apartment is situated in the idyllic area of East London. The property is also just 0.5 miles from Aldgate Underground Station, making this property the perfect location for your stay in London.

Located on the 3rd floor, this beautiful East London flat can comfortably accommodate up to four people. The smoke-free property fe...",51.0
346,https://housinganywhere.com/room/ut1469673/gb/London/balmes-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"Balmes Road, London",4000,1000,now,96000,1 month,Furnished,Long term,Apartment,2,2,"Unwind in our centrally located, generously appointed apartment that effortlessly accommodates up to four guests. Moments from Shoreditch's vibrant area with landmarks such as Brick Lane and Spitalfields Market, and local attractions such as London Bridge and Arsenal Football Stadium. This haven blends home-like comforts; is perfect for leisure or business travellers and offers exceptional transport links for exploring anywhere in London.

LOCATION IS KEY, OUR APARTMENT CAN REACH THE FOLLOWING P...",815.0
347,https://housinganywhere.com/room/ut1462130/gb/London/hamlet-gardens?categories=studio-for-rent%2Capartment-for-rent&page=15,"Hamlet Gardens, London",3999,1000,now,1700,3 months,Furnished,Long term,Apartment,2,1,"Situated a short stroll from Ravenscourt Park and Chiswick High Road, Hamlet Gardens in Westcroft Square conservation area is a collection of restored red brick mansion blocks. 
Some of these elegant apartments overlook the park and all tenants in these W6 apartments enjoy the benefits of on-site security and a building kept in immaculate condition by a dedicated building manager.

This is a bright and modern 2 Bedroom apartment located on the lower ground floor, benefiting of 2 double size beds...",48.0
348,https://housinganywhere.com/room/ut1396979/gb/Ashford/kenilworth-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"Kenilworth Road, London",4000,1000,now,2000,1 month,Furnished,Long term,Apartment,2,1,"We are pleased to offer this spacious 2 double bedroom ground floor garden maisonette, with your own private entrance through the front and rear door. You will have full access to the whole property during your stay. We provide high speed WiFi internet broadband throughout the property for personal and business use. There is free on-street parking.

It is tastefully furnished throughout, and has large windows which provides an abundance of natural light. The property comfortably sleeps 4 or less...",70.0
349,https://housinganywhere.com/room/ut1458601/gb/London/wesley-avenue?categories=studio-for-rent%2Capartment-for-rent&page=15,"Wesley Avenue, London",3750,938,now,1000,1 month,Furnished,Long term,Apartment,2,1,"This lovely two-bedroom apartment in Britannia Village is perfect for small families and friends looking to stay in London. It has everything you need for a pleasant stay. The property is close to various restaurants and shops. West Silvertown DLR (Docklands Light Railway) station is just 6 minutes away, providing easy access to different parts of London.

The space
Welcome to my apartment!

This cosy and tastefully decorated apartment is ideally surrounded by green spaces, including Thames Barr...",16.0
350,https://housinganywhere.com/room/ut1388685/gb/London/college-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"College Road, London",4015,1004,now,4015,GBP 0,Furnished,Long term,Apartment,1,2,"Larimar is a stylish and luxurious one-bedroom apartment situated in the highly sought-after location of College Road in Harrow. This contemporary apartment has been thoughtfully designed to provide a comfortable and relaxing living space for up to 2 guests.

The apartment boasts a fully equipped kitchen with integrated appliances, allowing you to prepare your meals during your stay. The bright and stylish living area provides ample space for dining and relaxing, with a dining table and a comfor...",46.0
351,https://housinganywhere.com/room/ut1388688/gb/London/college-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"College Road, London",4015,1004,now,4015,GBP 0,Furnished,Long term,Apartment,1,2,"This stylish one-bedroom apartment is located in the sought-after area of Harrow and can sleep up to 2 guests. Designed with comfort in mind, it’s perfect for couples, solo travellers, or those on corporate business trips.

The apartment features an open plan living/dining area with a fully equipped kitchen where you can cater for yourself during your stay should you wish. There is also a spacious double bedroom and a large modern bathroom with a bath/shower. Netflix & WIFI are included as stand...",46.0
352,https://housinganywhere.com/room/ut1388642/gb/Sutton/carshalton-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"Carshalton Road, London",4015,1004,now,4015,GBP 0,Furnished,Long term,Apartment,1,2,"This modern space is a newly launched one-bedroom apartment located in a highly sought-after area in Sutton. Sleeping up to 3 guests, the apartment offers a unique blend of home comfort, luxury, and contemporary style and is situated on Carshalton Road, offering easy access to local amenities, shops, restaurants, and transportation.

With a unique open-plan living area that features a dining area and comfortable sofa (which converts to a single sofa bed), and a delightful double bedroom that com...",46.0
353,https://housinganywhere.com/room/ut1378164/gb/London/the-highway?categories=studio-for-rent%2Capartment-for-rent&page=15,"The Highway, London",3250,812,now,3250,GBP 1625,Furnished,Long term,Apartment,1,1,"Modern 1 Bedroom City Penthouse Apartment offers accommodations in London, 1.3 miles from Canada Water Tube Station and 1.8 miles from Canary Wharf Tube Station. The property is around 2.1 miles from Tower of London, 2.2 miles from Brick Lane, and 2.3 miles from Tower Bridge. The apartment features free Wifi and free private parking.

Featuring a balcony and city views, the spacious apartment includes 1 bedroom, a living room, flat-screen TV, an equipped kitchen, and 1 bathroom with a walk-in sh...",65.0
354,https://housinganywhere.com/room/ut1350904/gb/London/templeton-place?categories=studio-for-rent%2Capartment-for-rent&page=15,"Templeton Place, London",4950,1238,now,€0,1 month,Furnished,Long term,Apartment,1,1,"One-of-a-kind opportunity to live in this outstanding apartment!

This is a Studio Suite.

Earls Court is home to our first aparthotel. Opened in 2009, this hotel offers 30 suites that are still as fresh today as they’ve always been.

This is a suite in an aparthotel. You will be able to avail all the facilities of the aparthotel. The monthly rent mentioned is merely a guide rate. Once you send a booking request, I will be happy to get back to you with a final rental price, which will include VA...",30.0
355,https://housinganywhere.com/room/ut1324779/gb/London/queens-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"Queens Road, London",3250,812,now,78000,2 months,Furnished,Long term,Apartment,1,2,"Flat 1 is a mansion flat in New Cross, London in an imposing Victorian Building built for the Hatcham Liberal club in the 1890's. It was converted into luxury flats in 2014 and is a large, attractive property with ample storage space and a brand new kitchen. 
It is next to the emerging cluster of top quality restaurants and bars in Peckham (Walking distance) and two Overground stations taking you directly into central London.  There is also a cumulus of bus routes that also serve the City centre...",60.0
356,https://housinganywhere.com/room/ut1470012/gb/London/westbourne-park-villas?categories=studio-for-rent%2Capartment-for-rent&page=15,"Westbourne Park Villas, London",4852,1213,now,29112,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This two-bedroom apartment is situated in the idyllic area of Paddington near Notting Hill, just a 15 minute walk away from the famous Portobello Road market. The property is also just 150 meters from Royal Oak Underground Station, making this property the perfect location for your stay in London.

Located on the upper ground floor, this beau...",92.0
357,https://housinganywhere.com/room/ut1456952/gb/London/dickenson-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"Dickenson Road, London",4144,1036,now,1000,1 month,Furnished,Long term,Apartment,1,2,"Featuring breathtaking panoramic views over North London rooftops and Alexandra Palace, this fully equipped penthouse offers the perfect home away from home.

The Space:

Situated on the 3rd floor of a contemporary, secure gated community, the flat provides a comfortable and relaxing space. The living area is furnished with a cozy sofa, a TV, and a dining table—a great spot to unwind after a day in the city. The well-equipped kitchen includes modern amenities such as a stove, fridge, and oven, r...",60.0
358,https://housinganywhere.com/room/ut1470063/gb/London/bakers-passage?categories=studio-for-rent%2Capartment-for-rent&page=15,"Bakers Passage, London",4883,1221,now,29298,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

 This two-bedroom apartment is situated in the idyllic area of Hampstead. Located on the third floor, this beautiful London flat can comfortably accommodate up to four people. The smoke-free property features a living room, two bedrooms, a bathroom, a kitchen, and a balcony. 

The living room is equipped with a comfortable sofa, a dining tabl...",84.0
359,https://housinganywhere.com/room/ut1489297/gb/London/meath-crescent?categories=studio-for-rent%2Capartment-for-rent&page=15,"Meath Crescent, London",4852,1213,now,29112,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Welcome to our delightful two-bedroom, two-bathroom flat located in the vibrant district of Bethnal Green! This charming retreat boasts modern amenities and stylish decor, providing the perfect home away from home for your London adventures.

Inside, you'll find two cosy bedrooms, each offering ample storage space for your belongings, ensurin...",76.0
360,https://housinganywhere.com/room/ut1487964/gb/London/cleveland-street?categories=studio-for-rent%2Capartment-for-rent&page=16,"Cleveland Street, London",5382,1346,now,500,1 month,Furnished,Long term,Apartment,1,1,"💢💢💢

This is a unique one-bed, one-bath apartment located in one of London’s most central residential districts: Fitzrovia. It is 4 mins walk from Goodge Street Underground Station and a short distance from some of London’s most famous landmarks and attractions, such as The British Museum, Madame Tussauds, Hyde Park, Charles Dickens Museum and much more.

This beautiful one-bedroom apartment is located in the heart of the city. It is perfect for those looking for a hideout in the buzz and vib...",47.0
361,https://housinganywhere.com/room/ut1458597/gb/London/pageant-avenue?categories=studio-for-rent%2Capartment-for-rent&page=16,"Pageant Avenue, London",3795,949,now,1000,1 month,Furnished,Long term,House,2,1,"This modern two bedroom house in Burnt Oak is perfect for families or friends looking to stay in the city centre. It has everything you need for a pleasant stay. The property is close to many attractions (e.g. Royal Air Force Museum London and Woodcock Park), good restaurants and shops, and Burnt Oak station are just 13-mins away, so guests can easily travel and explore the city!

The space
Welcome to my house!

Charming and tastefully decorated, the living room features a comfortable seating ar...",90.0
362,https://housinganywhere.com/room/ut1482628/gb/London/randolph-avenue?categories=studio-for-rent%2Capartment-for-rent&page=16,"Randolph Avenue, London",4902,1226,now,29412,3 months,Furnished,Long term,Apartment,2,2,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This recently renovated spacious two-bedroom apartment is situated in the idyllic leafy neighbourhood of Maida Vale, just a few minutes walk from the cute local shops, cafes, pubs, and restaurants and backing onto Paddington Recreation Ground, a gorgeous London park. This is a perfect location for a London stay, whether short or long.

bThe S...",75.0
363,https://housinganywhere.com/room/ut1458552/gb/London/bracklyn-street?categories=studio-for-rent%2Capartment-for-rent&page=16,"Bracklyn Street, London",3834,958,now,1000,1 month,Furnished,Long term,Apartment,1,2,"The perfect place to get the full taste of this eclectic neighbourhood. My home is set in a converted warehouse with an industrial-chic vibe, the property is close to trendy Islington and hip Shoreditch, but its real strength is the 20-minute walk to Angel Tube Station. With its Zen-like quality and proximity to the canal, this property has it all.

The space
Hello!

A one-bedroom apartment that's the perfect base from which to explore Shoreditch, London. It's in a converted warehouse and rather...",51.0
