,address,price_per_month,price_per_week,let_available_date,deposit,min_tenancy,furnish_type,let_type,house_type,bedrooms,bathrooms,dimensions,description
https://housinganywhere.com/room/ut1456952/gb/London/dickenson-road?categories=studio-for-rent%2Capartment-for-rent&page=15,"Dickenson Road, London",GBP 2984 - GBP 5304,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 60 m²,"Featuring breathtaking panoramic views over North London rooftops and Alexandra Palace, this fully equipped penthouse offers the perfect home away from home.

The Space:

Situated on the 3rd floor of a contemporary, secure gated community, the flat provides a comfortable and relaxing space. The living area is furnished with a cozy sofa, a TV, and a dining table—a great spot to unwind after a day in the city. The well-equipped kitchen includes modern amenities such as a stove, fridge, and oven, r..."
https://housinganywhere.com/room/ut1470063/gb/London/bakers-passage?categories=studio-for-rent%2Capartment-for-rent&page=15,"Bakers Passage, London",GBP 4883,0,now,6 months,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 84 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

 This two-bedroom apartment is situated in the idyllic area of Hampstead. Located on the third floor, this beautiful London flat can comfortably accommodate up to four people. The smoke-free property features a living room, two bedrooms, a bathroom, a kitchen, and a balcony. 

The living room is equipped with a comfortable sofa, a dining tabl..."
https://housinganywhere.com/room/ut1489297/gb/London/meath-crescent?categories=studio-for-rent%2Capartment-for-rent&page=15,"Meath Crescent, London",GBP 4852,0,now,6 months,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 76 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Welcome to our delightful two-bedroom, two-bathroom flat located in the vibrant district of Bethnal Green! This charming retreat boasts modern amenities and stylish decor, providing the perfect home away from home for your London adventures.

Inside, you'll find two cosy bedrooms, each offering ample storage space for your belongings, ensurin..."
https://housinganywhere.com/room/ut1487964/gb/London/cleveland-street?categories=studio-for-rent%2Capartment-for-rent&page=16,"Cleveland Street, London",GBP 5382,0,now,GBP 500,1 month,Furnished,Long term,Entire apartment,1 bedroom,1,Property: 47 m²,"💢💢💢

This is a unique one-bed, one-bath apartment located in one of London’s most central residential districts: Fitzrovia. It is 4 mins walk from Goodge Street Underground Station and a short distance from some of London’s most famous landmarks and attractions, such as The British Museum, Madame Tussauds, Hyde Park, Charles Dickens Museum and much more.

This beautiful one-bedroom apartment is located in the heart of the city. It is perfect for those looking for a hideout in the buzz and vib..."
https://housinganywhere.com/room/ut1458597/gb/London/pageant-avenue?categories=studio-for-rent%2Capartment-for-rent&page=16,"Pageant Avenue, London",GBP 3669 - GBP 3922,0,now,GBP 1000,1 month,Furnished,Long term,Entire house,2 bedrooms,1,Property: 90 m²,"This modern two bedroom house in Burnt Oak is perfect for families or friends looking to stay in the city centre. It has everything you need for a pleasant stay. The property is close to many attractions (e.g. Royal Air Force Museum London and Woodcock Park), good restaurants and shops, and Burnt Oak station are just 13-mins away, so guests can easily travel and explore the city!

The space
Welcome to my house!

Charming and tastefully decorated, the living room features a comfortable seating ar..."
https://housinganywhere.com/room/ut1482628/gb/London/randolph-avenue?categories=studio-for-rent%2Capartment-for-rent&page=16,"Randolph Avenue, London",GBP 4902,0,now,6 months,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 75 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This recently renovated spacious two-bedroom apartment is situated in the idyllic leafy neighbourhood of Maida Vale, just a few minutes walk from the cute local shops, cafes, pubs, and restaurants and backing onto Paddington Recreation Ground, a gorgeous London park. This is a perfect location for a London stay, whether short or long.

bThe S..."
https://housinganywhere.com/room/ut1458552/gb/London/bracklyn-street?categories=studio-for-rent%2Capartment-for-rent&page=16,"Bracklyn Street, London",GBP 3031 - GBP 4638,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 51 m²,"The perfect place to get the full taste of this eclectic neighbourhood. My home is set in a converted warehouse with an industrial-chic vibe, the property is close to trendy Islington and hip Shoreditch, but its real strength is the 20-minute walk to Angel Tube Station. With its Zen-like quality and proximity to the canal, this property has it all.

The space
Hello!

A one-bedroom apartment that's the perfect base from which to explore Shoreditch, London. It's in a converted warehouse and rather..."
https://housinganywhere.com/room/ut1256788/gb/London/hanbury-street?categories=studio-for-rent%2Capartment-for-rent&page=16,"Hanbury Street, London",GBP 3600,0,now,GBP 250,1 month,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 64 m²,"✔ 24/7 self-check-in
✔ FREE high-speed WiFi Broadband & laptop friendly spaces
✔ Smart TV (Netflix - Amazon Prime Video & Others included)
✔ Professional Cleaning & Hygiene Operational Guidelines
✔ Fully-equipped kitchen and cooking basics provided
✔ Living room & dining area
✔ 1.5 Bathroom
✔ Paid parking off premises (available on request)

Check in: 15:00
Check out: 11:00

The Space
Our number one priority is our customers health, safety and well-being.

We provide our (hidden) with best pract..."
https://housinganywhere.com/room/ut1256609/gb/London/goulston-street?categories=studio-for-rent%2Capartment-for-rent&page=16,"Goulston Street, London",GBP 3600,0,now,GBP 350,1 month,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 50 m²,"✔ High-speed WiFi Broadband & laptop friendly space
✔ Smart TV (Netflix - Amazon Prime Video & Others included)
✔ Professional cleaning & operational guidelines
✔ Fully-equipped kitchen and dining area
✔ Sleeps up to 4 guests (2 double bedroom)
✔ Paid parking off premises (available on request)

THE APARTMENT IS LOCATED ON THE 3RD FLOOR WITHOUT LIFT/ELEVATOR.

Check in: 15:00
Check out: 11:00

The Space
All the utilities in the apartment are switched on and included in the rate, bedroom and bath..."
https://housinganywhere.com/room/ut1399241/gb/London/kew-bridge-court?categories=studio-for-rent%2Capartment-for-rent&page=16,"Kew Bridge Court, London",GBP 4958,0,now,Rent,GBP 0,Furnished,Long term,Entire apartment,1 bedroom,1,Property: 45 m²,"💢💢💢

Welcome home to bright properties, located in London, England. An exclusive gated development of one- and two-bedroom apartments providing a comfortable living space, with a fully equipped kitchen, unlimited high-speed Wi-Fi, and a Smart TV included as standard. The ideal location to work or to relax and unwind. On-site parking is available, subject to availability and an additional charge.

Situated in the prestigious area of Kew Bridge and Strand-on-the-Green and just a few minutes wal..."
https://housinganywhere.com/room/ut1459627/gb/London/lansdowne-way?categories=studio-for-rent%2Capartment-for-rent&page=16,"Lansdowne Way, London",GBP 3025 - GBP 5343,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 50 m²,"This 1-bedroom apartment in Stockwell is the perfect urban retreat. This property is located in a vibrant and bustling neighbourhood and offers convenient city living. The apartment is well-maintained and provides a comfortable and homely atmosphere. Whether you're looking for a short-term stay or a long-term home, this apartment in Stockwell is the perfect choice.

The space
Welcome to my apartment!

We are located on the second floor via stairs.

The living room is tastefully furnished and wel..."
https://housinganywhere.com/room/ut1477789/gb/London/stanhope-mews-west?categories=studio-for-rent%2Capartment-for-rent&page=16,"Stanhope Mews West, London",GBP 5200,0,now,GBP 200,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 45 m²,"You’ve likely come to South Kensington to see the marvellous and iconic streets of this world famous area. Central London will be on your doorstep when you stay with us! You’ll also be a 2 minute walk (yes, 2!) from Gloucester Road Station!

Calming Decor...

You’ll be staying on a peaceful street called Stanhope Mews. A quiet street that is perfect if you're a family or couple looking to relax in an area subtly tucked away from the craziness of London City.

WFH / Remote Working

If you’re a wo..."
https://housinganywhere.com/room/ut1462727/gb/London/hillcrest-court?categories=studio-for-rent%2Capartment-for-rent&page=16,"Hillcrest Court, London",GBP 4000 - GBP 4800,0,now,4 months,1 month,Furnished,Long term,Entire apartment,3 bedrooms,2,Property: 83 m²,"Situated less than a 10 minute walk from Kilburn station (Zone 2, Jubilee Line), this 3 bedroom flat offers an abundance of space to its guest and with large windows throughout the flat, it offers a lot of natural lighting.

The flat compromises of 1 large double bedrooms, with a large unit wardrobe and 2 single bedrooms, along with a sofa bed that can sleep up to 2 guests.

Storage is in abundant throughout the unit too, making easy and convenient to store things away, keeping the flat tidy and..."
https://housinganywhere.com/room/ut1350905/gb/London/templeton-place?categories=studio-for-rent%2Capartment-for-rent&page=16,"Templeton Place, London",€5250,0,now,€0,1 month,Furnished,Long term,Entire apartment,Studio,1,Property: 38 m²,"One-of-a-kind opportunity to live in this outstanding apartment!

This is a Premier Studio Suite.

Earls Court is home to our first aparthotel. Opened in 2009, this hotel offers 30 suites that are still as fresh today as they’ve always been.

This is a suite in an aparthotel. You will be able to avail all the facilities of the aparthotel. The monthly rent mentioned is merely a guide rate. Once you send a booking request, I will be happy to get back to you with a final rental price, which will in..."
https://housinganywhere.com/room/ut1037829/gb/London/ongar-road?categories=studio-for-rent%2Capartment-for-rent&page=16,"Ongar Road, London",GBP 2500 - GBP 4500,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 40 m²,"Welcome to a smart 1 bedroom flat in Fulham, one of the most desirable districts of London. 10 mins walk to West Kensington Tube, 12 mins walk to Fulham Broadway Tube, seconds from the trendy shops and bars of Fulham! Enjoy great transportation links! The property consists of 1 bedroom (1 double), 1 bathroom with bath and over-bath shower, a separate kitchen including a dining area, a spacious living room with double sofa bed, flat-screen TV. Sleeps up to 4 guests. Linen, towels, TV, and WiFi.

..."
https://housinganywhere.com/room/ut1148396/gb/London/freegrove-road?categories=studio-for-rent%2Capartment-for-rent&page=16,"Freegrove Road, London",€5000,0,now,€5000,3 months,Furnished,Long term,Entire apartment,4 bedrooms,1,Property: 175 m²,"Our beautiful and spacious home is the perfect base if you ́re looking for a place close to the centre but set away from the hustle and bustle.

Being in between two tube stations makes getting round to other London neighbourhoods a breeze with the Piccadilly line, which takes you straight into Central London and the likes of Covent Garden and Leicester Square. The buzzy area of Angel is also nearby.

The vibrant area of Holloway, with several shops, restaurants, pubs and cinema is just 5 minute..."
https://housinganywhere.com/room/ut1458604/gb/London/marylebone-lane?categories=studio-for-rent%2Capartment-for-rent&page=16,"Marylebone Lane, London",GBP 3733 - GBP 3990,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 40 m²,"My flat is in a prime location in the vibrant neighbourhood of Marylebone, at the heart of Central London. It's near attractions like Madame Tussauds, The Sherlock Museum, and Hyde Park. Just a 6-minute walk away is the shopper's paradise of Selfridges, with iconic Oxford Street only 10 minutes away. Trendy bars and eateries abound, ensuring ample choices for food enthusiasts.

The space
Welcome to my home!

Chic boutiques, trendy bars, and various eateries of every culinary genre surround the p..."
https://housinganywhere.com/room/ut1456976/gb/London/hoxton-street?categories=studio-for-rent%2Capartment-for-rent&page=16,"Hoxton Street, London",GBP 3254 - GBP 7588,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 95 m²,"This great 2-bedroom apartment in the heart of Hoxton offers a spacious and comfortable stay for up to 4 people.

The flat features two large double bedrooms, each equipped with ample storage for your belongings. The Super King and King size beds are adorned with comfortable hotel-quality linen, and fluffy towels and toiletries are provided for each guest. The flat is professionally cleaned before your stay, ensuring a worry-free arrival. In-stay cleaning can be arranged upon request for an addi..."
https://housinganywhere.com/room/ut1459616/gb/London/upper-richmond-road?categories=studio-for-rent%2Capartment-for-rent&page=16,"Upper Richmond Road, London",GBP 3008 - GBP 5495,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,Studio,2,Property: 36 m²,"Our 36 sqm modern and comfortable studio offers a delightful stay in the heart of a vibrant neighbourhood. There's a variety of attractions to discover in the vicinity. You'll have easy access to parks, museums, cultural sites, and East Putney train station (a 5-minute walk), allowing you to immerse yourself in the local history and art scene easily.

The space
Welcome to my studio!

With its central location and access to various amenities, our apartment is indeed a fantastic place to stay. Whe..."
https://housinganywhere.com/room/ut1459626/gb/London/marville-road?categories=studio-for-rent%2Capartment-for-rent&page=16,"Marville Road, London",GBP 4000,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,3 bedrooms,2,Property: 80 m²,"This 3-bedroom apartment in Fulham is perfect for families or groups of friends looking to get away from it all. You'll have plenty of relaxing space with three bedrooms and a living room. The apartment is very close to the tube station, which makes exploring the city a breeze, and plenty of shops and restaurants are nearby.

The space
Welcome to my home!

It is located on the first floor via stairs, followed by two flights in the home. On the 1st floor is a kitchen, 0.5 bathroom, lounge and one..."
https://housinganywhere.com/room/ut1458618/gb/London/corbet-gardens?categories=studio-for-rent%2Capartment-for-rent&page=16,"Corbet Gardens, London",GBP 3892 - GBP 5724,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 97 m²,"Located in Acton, this modern two-bedroom apartment is an excellent choice for families and friends visiting London. With proximity to attractions like Gunnersbury Park and Ealing Studios, as well as a variety of restaurants and shops, guests will have plenty to explore. The convenient 5-minute walk to South Acton station makes it easy to travel and discover the city's wonders.

The space
Welcome to my flat!

The home is on the ground floor but spread over two floors via stairs.

This modern and..."
https://housinganywhere.com/room/ut1489531/gb/London/blackfriars-road?categories=studio-for-rent%2Capartment-for-rent&page=16,"Blackfriars Road, London",GBP 4300,0,now,3 months,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 75 m²,"Fabulous flat in the city centre, within walking distance of Waterloo Station"
https://housinganywhere.com/room/ut1432376/gb/London/hogarth-road?categories=studio-for-rent%2Capartment-for-rent&page=16,"Hogarth Road, London",GBP 4300,0,now,GBP 500,3 months,Furnished,Long term,Entire apartment,Studio,2,Property: 47 m²,"💢💢💢💢

This newly refurbished studio apartment comprises the entire lower ground floor of this beautiful west London terraced house. With 3-meter-high ceilings, a huge window enables plenty of natural light to enter the studio. This studio has been lovingly refurbished by an interior designer, and the attention to detail is apparent throughout, with stylish furniture and contemporary touches providing a lovely temporary home for guests.

The main living/sleeping area features an eye-catching ..."
https://housinganywhere.com/room/ut1399233/gb/Ilford/winston-way?categories=studio-for-rent%2Capartment-for-rent&page=16,"Winston Way, London",GBP 4867,0,now,Rent,GBP 0,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 45 m²,"💢💢💢

Welcome home to amazing properties, located in London, England. A recently renovated selection of one- and two-bedroom modern apartments, offers a unique experience whether you’re staying for business or leisure. Each apartment features floor-to-ceiling windows offering incredible views across London, with contemporary kitchens, luxurious bathrooms, and bespoke entertainment features. You’ll also have access to an on-site cinema, games hub, several workstations, and designated meeting ar..."
https://housinganywhere.com/room/ut1350728/gb/London/rosebery-avenue?categories=studio-for-rent%2Capartment-for-rent&page=16,"Rosebery Avenue, London",€5400,0,now,€0,1 month,Furnished,Long term,Entire apartment,Studio,2,Property: 34 m²,"One-of-a-kind opportunity to live in this outstanding apartment!

This is a Premier Studio Suite.

58 suites housed in a beautifully restored Victorian red brick building in London’s original Little Italy - now a stylish and sophisticated aparthotel.

This is a suite in an aparthotel. You will be able to avail all the facilities of the aparthotel. The monthly rent mentioned is merely a guide rate. Once you send a booking request, I will be happy to get back to you with a final rental price, whic..."
https://housinganywhere.com/room/ut1459065/gb/London/east-dulwich-grove?categories=studio-for-rent%2Capartment-for-rent&page=16,"East Dulwich Grove, London",GBP 4450,0,now,GBP 250,1 month,Furnished,Long term,Entire apartment,3 bedrooms,2,Property: 60 m²,"Step into a world of contemporary living and urban charm with this stunning 3-bed apartment, conveniently perched above a vibrant shop just a short walk from the heart of DUlwich SE22 London. Offering the perfect blend of convenience and comfort, this exceptional residence is a rare find, inviting you to experience the very best of city living. Sunlight streams through large windows, filling the apartment with warmth and creating an inviting ambiance"
https://housinganywhere.com/room/ut1459051/gb/London/oakley-square?categories=studio-for-rent%2Capartment-for-rent&page=16,"Oakley Square, London",GBP 4450,0,now,GBP 250,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 45 m²,"Located on the 1st floor in this lovely grand Georgian Period House, the property is laid out as 2 individual bedrooms, Kitchen, and lounge, positioned only a stone’s throw from the bustling Camden Town and close to London’s must-see destinations, an ideal central location boasting an array of shops, restaurants and amenities with both Mornington Crescent Tube Station (Northern Line) and with London St Pancras International Station also a short walk away."
https://housinganywhere.com/room/ut1484013/gb/London/latchmere-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Latchmere Road, London",GBP 4061,0,now,GBP 500,1 month,Furnished,Long term,Entire apartment,1 bedroom,1,Property: 38 m²,"Discover a homely retreat located in the vibrant neighbourhood of Battersea. Our charming property offers a blend of comfort and convenience, providing a home away from home. With plenty of attractions, diverse dining options, boutique shops nearby to explore, and easy access to Clapham Junction station (a 15-minute walk), guests can easily travel and explore the city!

Welcome to my apartment!

This compact yet cosy 34m2 apartment is on the 1st floor with stair access. Whether you're a solo tra..."
https://housinganywhere.com/room/ut1487570/gb/Bromley/gundulph-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Gundulph Road, London",GBP 3450,0,now,GBP 750,24 months,Furnished,Long term,Entire house,2 bedrooms,2,Property: 100 m²,"Discover the perfect getaway in our enchanting 2-bedroom chalet-style house, ideally positioned merely 10 minutes away from the vibrant heart of the town center. This inviting property combines the charm of a chalet with modern comforts, ensuring your family's stay is both relaxing and convenient, Warm & welcoming decor, offers a snug area for gathering and creating lasting memories. Each bedroom promises a peaceful night's sleep after a day of exploration. ##currently undergoing refrubishment##..."
https://housinganywhere.com/room/ut1399801/gb/Surbiton/oak-hill-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Oak Hill Road, London",GBP 5160,0,now,Rent,GBP 0,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 45 m²,"💢💢💢

Welcome home to beautiful apartments, located in Surbiton, Surrey. A stunning development of one-, two-- and three-bedroom apartments. All apartments are completed to an exceptional specification, with luxurious bathrooms, fully equipped contemporary kitchens, unlimited high-speed Wi-Fi, and a Smart TV. Many apartments benefit from large terraces or balconies, ideal for an after-work drink or outdoor dining. A popular choice for single travelers, groups, and families, loved by leisure an..."
https://housinganywhere.com/room/ut1337210/gb/London/bow-lane?categories=studio-for-rent%2Capartment-for-rent&page=17,"Bow Lane, London",GBP 4080,0,now,GBP 0,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 43 m²,"Welcome to the bustling heart of the capital. Situated just off Bow Lane and its intriguing mix of lanes and courtyards, home to 45 exclusive five-star apartments. You’ll be living near St Paul’s Cathedral, the Bank of England and the contemporary, world-famous Tate Modern.

Our collection of apartments makes for the perfect extended-stay home, with apartments available for stays of three or more months. All the essentials you’d expect in a five-star Residence are here: high-speed complimentary ..."
https://housinganywhere.com/room/ut1401138/gb/London/white-church-lane?categories=studio-for-rent%2Capartment-for-rent&page=17,"White Church Lane, London",€6000,0,now,Rent,€0,Furnished,Long term,Entire apartment,1 bedroom,1,Property: 30 m²,"Your Luxury Aparthotel in the City of London!

Each of our individually designed apartments is perfect for a slightly longer stay or those looking for a little extra space to unwind after a busy day. Relax in a separate living space incorporating a fully fitted kitchen, dining area and living room before you retreat to your bedroom. Each room also has a sofa bed that can be pulled out to provide an extra bed if required.

Every one of our properties creates a beautiful space that radiates style ..."
https://housinganywhere.com/room/ut1481696/gb/London/fulham-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Fulham Road, London",GBP 5168,0,now,6 months,3 months,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 75 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

Step into our delightful and colourful oasis nestled in the heart of South Kensington. This spacious 2-bedroom, 1-bathroom flat radiates warmth and style, promising you a memorable stay in one of London's most sought-after neighbourhoods.

Our flat offers two beautifully designed bedrooms, perfect for families or groups of friends looking for..."
https://housinganywhere.com/room/ut1002353/gb/London/britten-house?categories=studio-for-rent%2Capartment-for-rent&page=17,"Britten House, London",GBP 2500 - GBP 4000,0,now,Rent,GBP 1000,Furnished,Long term,Entire apartment,Studio,2,Property: 30 m²,"Welcome to this bright flat for 3 in the heart of Chelsea. Moments from the flat there is Sloane Square station, from which you can reach Notting Hill, Kensington Gardens and Heathrow Airport. For you leisure time - King ́s Road is proposing wide range of shops and stops for eat and drink. The flat consists of living space, small desk space, well-equipped kitchen, dining area and one double bed (one futon can be added for a third person). Sleeps up to 3 guests. Linen, towels, and WiFi.
The space..."
https://housinganywhere.com/room/ut1458607/gb/London/saltoun-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Saltoun Road, London",GBP 3478 - GBP 6675,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 50 m²,"This modern two-bedroom apartment in Brixton is perfect for families or friends looking to stay in the city centre. It has everything you need for a pleasant stay. The property is close to various attractions, such as Brockwell Park, Brixton Village Market, and good restaurants and shops. The Brixton station is just 5-mins away, so guests can easily travel and explore the city!

The space
Welcome to my home!

This property is centrally located to enjoy everything the city offers, and it can acco..."
https://housinganywhere.com/room/ut1337178/gb/London/lower-thames-street?categories=studio-for-rent%2Capartment-for-rent&page=17,"Lower Thames Street, London",GBP 3870,0,now,GBP 0,3 months,Furnished,Long term,Entire apartment,Studio,2,Property: 35 m²,"Moments away from London’s financial district and stunning iconic attractions are our city-facing studio apartments. With various transport links, restaurants and coffee shops at the residence’s doorstep, this is the ideal location to call “home” for three months or more.

Enjoy a comfortable living and relaxation space, equipped with everything you’ll need- including high-quality everyday appliances and a fully-fitted kitchen.

The living and bedroom area hosts a flat screen TV, modern furnitur..."
https://housinganywhere.com/room/ut1470045/gb/London/lanterns-way?categories=studio-for-rent%2Capartment-for-rent&page=17,"Lanterns Way, London",GBP 5115,0,now,6 months,3 months,Furnished,Long term,Entire apartment,3 bedrooms,2,Property: 91 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This beautifully appointed 3-bedroom apartment is situated in vibrant Canary Wharf, 5 minute's walk from the local cafes, restaurants, supermarkets and shops. 

The property is on the 6th floor of a modern building and offers stunning views over the London skyline. It also accommodates up to 6 people. The smoke-free property features a living..."
https://housinganywhere.com/room/ut1286285/gb/London/hunter-street?categories=studio-for-rent%2Capartment-for-rent&page=17,"Hunter Street, London",GBP 4125,0,now,GBP 100,1 month,Furnished,Long term,Entire apartment,1 bedroom,1,Property: 59 m²,"This light-filled flat is a wonderful combination of old and new: sitting within a Victorian mansion block, it has been recently designed/renovated to a high specification. On the 4th floor, it feels high above the bustle, with magnificent views of the London skyline.

The kitchen is fully equipped with essential cookware/cutlery, and the spacious dining area includes hidden storage and an additional wardrobe.

In the bedroom–a king-sized bed with a premium Owl+Lark mattress, hotel-quality linen..."
https://housinganywhere.com/room/ut1399198/gb/Surbiton/maple-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Maple Road, London",GBP 4958,0,now,Rent,GBP 0,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 45 m²,"💢💢💢

Welcome home to fantastic apartments, located in Surbiton, Surrey - a modern purpose development offering stylish and comfortable living space. With unlimited high-speed Wi-Fi access, a Smart TV, and a fully equipped kitchen, you have the perfect place to work or to relax and unwind. Parking is available, subject to availability at the time of booking.

Located on a tree-lined street, in Surbiton, Surrey, a short walk from Surbiton station. The mainline station is one of the busiest outs..."
https://housinganywhere.com/room/ut1399939/gb/London/hartfield-crescent?categories=studio-for-rent%2Capartment-for-rent&page=17,"Hartfield Crescent, London",GBP 5232,0,now,Rent,GBP 0,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 45 m²,"💢💢💢

Welcome home to The Cascades by (hidden), located in Wimbledon, South West London. This well-presented development of one- and two-bedroom apartments offers quality, space, and comfort – making them perfect for working, holidaying, or simply unwinding. A spacious living area with a fully equipped kitchen and separate sleeping arrangements, coupled with unlimited high-speed Wi-Fi and a Smart TV, make the apartments perfect for families and business travelers alike. Secure underground park..."
https://housinganywhere.com/room/ut1399201/gb/Richmond/brewers-lane?categories=studio-for-rent%2Capartment-for-rent&page=17,"Brewers Lane, London",GBP 5232,0,now,Rent,GBP 0,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 45 m²,"💢💢💢

Welcome home to comfortable apartments, a new development of stylish apartments located in the heart of Richmond town center. These spacious apartments enjoy luxurious contemporary bathrooms and modern sleek kitchens. Some of the apartments benefit from a winter garden, whilst others enjoy views of the hustle and bustle of this fashionable town. Unlimited internet connectivity and a Bluetooth-enabled speaker system ensure these apartments are the perfect place to connect for work or to r..."
https://housinganywhere.com/room/ut1350934/gb/London/nevern-place?categories=studio-for-rent%2Capartment-for-rent&page=17,"Nevern Place, London",€5100,0,now,€0,1 month,Furnished,Long term,Entire apartment,Studio,2,Property: 29 m²,"One-of-a-kind opportunity to live in this outstanding apartment!

This is a Studio Suite.

Fabulous two-bedroom, one-bedroom and studio apartments housed in one of Kensington’s earliest Victorian townhouses.

This is a suite in a aparthhotel. You will be able to avail all the facilities of the aparthotel. The monthly rent mentioned is merely a guide rate. Once you send a booking request, I will be happy to get back to you with a final rental price, which will include VAT.

We are particularly pr..."
https://housinganywhere.com/room/ut1458509/gb/London/comeragh-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Comeragh Road, London",GBP 3956 - GBP 4229,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 70 m²,"Conveniently located, this home is easily accessible by foot to West Kensington and Baron's Court Underground Stations! You'll have quick access to many major attractions throughout the city, including Kensington Palace and the Design Museum. The house is furnished with modern utilities including a TV, washing machine and ultra-fast broadband, making it perfect for working from home.

The space
Welcome to our home! We've spent time to ensure our guests have a very comfortable and enjoyable stay...."
https://housinganywhere.com/room/ut1458486/gb/London/comeragh-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Comeragh Road, London",GBP 3956 - GBP 4229,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,2 bedrooms,2,Property: 75 m²,"This beautiful home is located within minutes walking to both West Kensington and Baron's Court Underground.

Conveniently located close to West Kensington and Baron's Court Underground Stations, this lovely and bright apartment is fitted with 2 separate bedrooms, 1 bathroom, a fully equipped kitchen with a dining area and dishwasher, and a living room with a TV. The property features city views and has free WiFi with Ultra Fast Broadband, perfect for working from home.

Beautiful, bright and mo..."
https://housinganywhere.com/room/ut1458572/gb/London/invermead-close?categories=studio-for-rent%2Capartment-for-rent&page=17,"Invermead Close, London",GBP 3411 - GBP 5724,0,now,GBP 1000,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 60 m²,"This is a one-bedroom apartment in the heart of Hammersmith. It's perfect for families, friends, and couples. The apartment is three minutes away from Stamford Brook tube station and sleeps two people comfortably. It's well decorated and furnished with all amenities for a comfortable stay.

The space
Welcome!

The living/dining room is elegantly furnished and very well-kept, with a soft bed and high-quality sofa, and a dining table. It is also generously lit, perfect for hosting small get-togeth..."
https://housinganywhere.com/room/ut1488949/gb/Harrow/preston-road?categories=studio-for-rent%2Capartment-for-rent&page=17,"Preston Road, London",GBP 5725,0,now,GBP 500,1 month,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 70 m²,"💢💢💢

A stylish collection of one, two and three-bedroom apartments nestled between Wembley Park and Harrow. This beautiful development is 150 metres from Preston Road Underground Station (Metropolitan Line), providing a wide range of access to shops, restaurants, large playing fields and sort-after amenities.

It is a stunningly designed development with beautifully crafted apartments boasting open plan living areas which provide ample space for a stay filled with comfort and a private terrac..."
